ja,n,jp,s,sc,madm,mev,mabs,nro,nmate,lm,nlm,h,sp
SJ,,,,,3.42,,,,,,,"<b>LICEUL TEHNOLOGIC ""GHEORGHE POP DE BĂSEȘTI"" CEHU SILVANIEI</b><br/>Umanist/Liceal/Zi",<b>(138) Filologie</b><br/>Limba română
SJ,,,,,5.46,,,,,,,"<b>LICEUL TEHNOLOGIC ""GHEORGHE POP DE BĂSEȘTI"" CEHU SILVANIEI</b><br/>Real/Liceal/Zi",<b>(139) Matematică-Informatică</b><br/>Limba maghiară
SJ,,,,,2.35,,,,,,,"<b>LICEUL TEHNOLOGIC ""GHEORGHE POP DE BĂSEȘTI"" CEHU SILVANIEI</b><br/>Real/Liceal/Zi",<b>(140) Matematică-Informatică</b><br/>Limba română
SJ,,,,,2.87,,,,,,,"<b>LICEUL TEHNOLOGIC ""IOACHIM POP"" ILEANDA</b><br/>Tehnic/Liceal/Zi",<b>(141) Mecanică</b><br/>Limba română
SJ,,,,,2.81,,,,,,,"<b>LICEUL TEHNOLOGIC ""IOAN OSSIAN"" ȘIMLEU SILVANIEI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(142) Agricultură</b><br/>Limba maghiară
SJ,,,,,1.60,,,,,,,"<b>LICEUL TEHNOLOGIC ""IOAN OSSIAN"" ȘIMLEU SILVANIEI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(144) Agricultură</b><br/>Limba română
SJ,,,,,3.22,,,,,,,"<b>LICEUL TEHNOLOGIC ""LIVIU REBREANU"" HIDA</b><br/>Servicii/Liceal/Zi",<b>(145) Economic</b><br/>Limba română
SJ,,,,,4.55,,,,,,,"<b>LICEUL TEHNOLOGIC ""MIHAI VITEAZUL"" ZALĂU</b><br/>Tehnic/Liceal/Zi","<b>(146) Construcţii, instalaţii şi lucrări publice</b><br/>Limba română"
SJ,,,,,5.40,,,,,,,"<b>LICEUL TEHNOLOGIC ""MIHAI VITEAZUL"" ZALĂU</b><br/>Tehnic/Liceal/Zi",<b>(147) Electromecanică</b><br/>Limba română
SJ,,,,,4.68,,,,,,,"<b>LICEUL TEHNOLOGIC ""MIHAI VITEAZUL"" ZALĂU</b><br/>Tehnic/Liceal/Zi",<b>(148) Mecanică</b><br/>Limba română
SJ,,,,,5.80,,,,,,,"<b>LICEUL TEHNOLOGIC ""MIHAI VITEAZUL"" ZALĂU</b><br/>Real/Liceal/Zi",<b>(150) Ştiinţe ale Naturii</b><br/>Limba română
SJ,,,,,2.77,,,,,,,"<b>LICEUL TEHNOLOGIC ""OCTAVIAN GOGA"" JIBOU</b><br/>Servicii/Liceal/Zi",<b>(151) Economic</b><br/>Limba română
SJ,,,,,2.97,,,,,,,"<b>LICEUL TEHNOLOGIC ""OCTAVIAN GOGA"" JIBOU</b><br/>Tehnic/Liceal/Zi",<b>(152) Electric</b><br/>Limba română
SJ,,,,,4.17,,,,,,,"<b>LICEUL TEHNOLOGIC ""VOIEVODUL GELU"" ZALĂU</b><br/>Servicii/Liceal/Zi",<b>(153) Comerţ</b><br/>Limba română
SJ,,,,,4.47,,,,,,,"<b>LICEUL TEHNOLOGIC ""VOIEVODUL GELU"" ZALĂU</b><br/>Servicii/Liceal/Zi",<b>(154) Turism şi alimentaţie</b><br/>Limba română
SJ,,,,,1.37,,,,,,,<b>LICEUL TEHNOLOGIC NR.1 GÂLGĂU</b><br/>Servicii/Liceal/Zi,<b>(155) Comerţ</b><br/>Limba română
SJ,,,,,3.38,,,,,,,<b>LICEUL TEHNOLOGIC NR.1 SĂRMĂȘAG</b><br/>Real/Liceal/Zi,<b>(157) Ştiinţe ale Naturii</b><br/>Limba maghiară
SJ,,,,,6.02,,,,,,,"<b>LICEUL TEORETIC ""ION AGÂRBICEANU"" JIBOU</b><br/>Umanist/Liceal/Zi",<b>(158) Filologie</b><br/>Limba română
SJ,,,,,3.22,,,,,,,"<b>LICEUL TEORETIC ""ION AGÂRBICEANU"" JIBOU</b><br/>Real/Liceal/Zi",<b>(159) Matematică-Informatică</b><br/>Limba română
SJ,,,,,4.42,,,,,,,"<b>LICEUL TEORETIC ""ION AGÂRBICEANU"" JIBOU</b><br/>Real/Liceal/Zi",<b>(160) Ştiinţe ale Naturii</b><br/>Limba română
SB,,,,,4.85,,,,,,,"<b>COLEGIUL ""ŞCOALA NAŢIONALĂ DE GAZ"" MEDIAŞ</b><br/>Servicii/Liceal/Zi",<b>(101) Comerţ</b><br/>Limba română
SB,,,,,7.45,,,,,,,"<b>COLEGIUL ""ŞCOALA NAŢIONALĂ DE GAZ"" MEDIAŞ</b><br/>Servicii/Liceal/Zi",<b>(102) Economic</b><br/>Limba română
SB,,,,,4.07,,,,,,,"<b>COLEGIUL ""ŞCOALA NAŢIONALĂ DE GAZ"" MEDIAŞ</b><br/>Tehnic/Liceal/Zi",<b>(103) Electronică automatizări</b><br/>Limba română
SB,,,,,8.07,,,,,,,"<b>COLEGIUL ""ŞCOALA NAŢIONALĂ DE GAZ"" MEDIAŞ</b><br/>Real/Liceal/Zi",<b>(104) Matematică-Informatică</b><br/>Limba română
SB,,,,,4.07,,,,,,,"<b>COLEGIUL ""ŞCOALA NAŢIONALĂ DE GAZ"" MEDIAŞ</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(105) Protecţia mediului</b><br/>Limba română
SB,,,,,5.75,,,,,,,"<b>COLEGIUL ""ŞCOALA NAŢIONALĂ DE GAZ"" MEDIAŞ</b><br/>Servicii/Liceal/Zi",<b>(106) Turism şi alimentaţie</b><br/>Limba română
SB,,,,,6.50,,,,,,,"<b>COLEGIUL AGRICOL ""DANIIL POPOVICI BARCIANU"" SIBIU</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(107) Agricultură</b><br/>Limba română
SB,,,,,6.97,,,,,,,"<b>COLEGIUL AGRICOL ""DANIIL POPOVICI BARCIANU"" SIBIU</b><br/>Servicii/Liceal/Zi",<b>(108) Comerţ</b><br/>Limba română
SB,,,,,7.05,,,,,,,"<b>COLEGIUL AGRICOL ""DANIIL POPOVICI BARCIANU"" SIBIU</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(109) Protecţia mediului</b><br/>Limba română
SB,,,,,7.62,,,,,,,"<b>COLEGIUL ECONOMIC ""GEORGE BARIȚIU"" SIBIU</b><br/>Servicii/Liceal/Zi",<b>(110) Comerţ</b><br/>Limba română
SB,,,,,7.77,,,,,,,"<b>COLEGIUL ECONOMIC ""GEORGE BARIȚIU"" SIBIU</b><br/>Servicii/Liceal/Zi",<b>(111) Economic</b><br/>Limba română
SB,,,,,7.65,,,,,,,"<b>COLEGIUL ECONOMIC ""GEORGE BARIȚIU"" SIBIU</b><br/>Servicii/Liceal/Zi",<b>(112) Turism şi alimentaţie</b><br/>Limba română
SB,,,,,9.57,,,,,,,"<b>COLEGIUL NAȚIONAL ""GHEORGHE LAZĂR"" SIBIU</b><br/>Real/Liceal/Zi",<b>(113) Matematică-Informatică</b><br/>Limba română
SB,,,,,8.87,,,,,,,"<b>COLEGIUL NAȚIONAL ""GHEORGHE LAZĂR"" SIBIU</b><br/>Real/Liceal/Zi",<b>(114) Ştiinţe ale Naturii</b><br/>Limba română
SB,,,,,9.35,,,,,,,"<b>COLEGIUL NAȚIONAL ""GHEORGHE LAZĂR"" SIBIU</b><br/>Real/Liceal/Zi",<b>(115) Ştiinţe ale Naturii</b><br/>Limba română
SB,,,,,8.65,,,,,,,"<b>COLEGIUL NAȚIONAL ""OCTAVIAN GOGA"" SIBIU</b><br/>Umanist/Liceal/Zi",<b>(116) Filologie</b><br/>Limba română
SB,,,,,8.77,,,,,,,"<b>COLEGIUL NAȚIONAL ""OCTAVIAN GOGA"" SIBIU</b><br/>Umanist/Liceal/Zi",<b>(117) Filologie</b><br/>Limba română
SB,,,,,9.35,,,,,,,"<b>COLEGIUL NAȚIONAL ""OCTAVIAN GOGA"" SIBIU</b><br/>Real/Liceal/Zi",<b>(118) Matematică-Informatică</b><br/>Limba română
SB,,,,,6.00,,,,,,,"<b>COLEGIUL NAȚIONAL ""OCTAVIAN GOGA"" SIBIU</b><br/>Real/Liceal/Zi",<b>(119) Ştiinţe ale Naturii</b><br/>Limba maghiară
SB,,,,,8.92,,,,,,,"<b>COLEGIUL NAȚIONAL ""OCTAVIAN GOGA"" SIBIU</b><br/>Real/Liceal/Zi",<b>(120) Ştiinţe ale Naturii</b><br/>Limba română
SB,,,,,9.40,,,,,,,"<b>COLEGIUL NAȚIONAL ""OCTAVIAN GOGA"" SIBIU</b><br/>Real/Liceal/Zi",<b>(121) Ştiinţe ale Naturii</b><br/>Limba română
SB,,,,,8.72,,,,,,,"<b>COLEGIUL NAȚIONAL ""OCTAVIAN GOGA"" SIBIU</b><br/>Umanist/Liceal/Zi",<b>(122) Ştiinţe Sociale</b><br/>Limba română
SB,,,,,8.78,,,,,,,"<b>COLEGIUL NAȚIONAL ""SAMUEL VON BRUKENTHAL"" SIBIU</b><br/>Umanist/Liceal/Zi",<b>(123) Filologie</b><br/>Limba germană
SB,,,,,9.45,,,,,,,"<b>COLEGIUL NAȚIONAL ""SAMUEL VON BRUKENTHAL"" SIBIU</b><br/>Real/Liceal/Zi",<b>(124) Matematică-Informatică</b><br/>Limba germană
SB,,,,,9.03,,,,,,,"<b>COLEGIUL NAȚIONAL ""SAMUEL VON BRUKENTHAL"" SIBIU</b><br/>Real/Liceal/Zi",<b>(125) Ştiinţe ale Naturii</b><br/>Limba germană
SB,,,,,7.31,,,,,,,"<b>COLEGIUL NAȚIONAL PEDAGOGIC ""ANDREI ŞAGUNA"" SIBIU</b><br/>Umanist/Liceal/Zi",<b>(129) Filologie</b><br/>Limba germană
SB,,,,,8.07,,,,,,,"<b>COLEGIUL NAȚIONAL PEDAGOGIC ""ANDREI ŞAGUNA"" SIBIU</b><br/>Umanist/Liceal/Zi",<b>(130) Filologie</b><br/>Limba română
SB,,,,,6.87,,,,,,,"<b>COLEGIUL TEHNIC ""CIBINIUM"" SIBIU</b><br/>Servicii/Liceal/Zi",<b>(131) Estetica şi igiena corpului omenesc</b><br/>Limba română
SB,,,,,6.47,,,,,,,"<b>COLEGIUL TEHNIC ""CIBINIUM"" SIBIU</b><br/>Tehnic/Liceal/Zi",<b>(132) Industrie textilă şi pielărie</b><br/>Limba română
SB,,,,,7.17,,,,,,,"<b>COLEGIUL TEHNIC ""CIBINIUM"" SIBIU</b><br/>Servicii/Liceal/Zi",<b>(133) Turism şi alimentaţie</b><br/>Limba română
SB,,,,,7.32,,,,,,,<b>COLEGIUL TEHNIC ENERGETIC SIBIU</b><br/>Tehnic/Liceal/Zi,<b>(134) Electric</b><br/>Limba română
SB,,,,,7.42,,,,,,,<b>COLEGIUL TEHNIC ENERGETIC SIBIU</b><br/>Tehnic/Liceal/Zi,<b>(135) Electromecanică</b><br/>Limba română
SB,,,,,6.97,,,,,,,<b>COLEGIUL TEHNIC ENERGETIC SIBIU</b><br/>Tehnic/Liceal/Zi,<b>(136) Electronică automatizări</b><br/>Limba română
SB,,,,,8.05,,,,,,,<b>COLEGIUL TEHNIC ENERGETIC SIBIU</b><br/>Real/Liceal/Zi,<b>(137) Matematică-Informatică</b><br/>Limba română
SB,,,,,4.42,,,,,,,"<b>LICEUL ""AUGUST TREBONIU LAURIAN"" AGNITA</b><br/>Tehnic/Liceal/Zi",<b>(138) Electronică automatizări</b><br/>Limba română
SB,,,,,5.35,,,,,,,"<b>LICEUL ""AUGUST TREBONIU LAURIAN"" AGNITA</b><br/>Real/Liceal/Zi",<b>(139) Ştiinţe ale Naturii</b><br/>Limba română
SB,,,,,2.37,,,,,,,"<b>LICEUL ""TIMOTEI CIPARIU"" DUMBRĂVENI</b><br/>Servicii/Liceal/Zi",<b>(140) Economic</b><br/>Limba română
SB,,,,,3.40,,,,,,,"<b>LICEUL ""TIMOTEI CIPARIU"" DUMBRĂVENI</b><br/>Umanist/Liceal/Zi",<b>(141) Filologie</b><br/>Limba română
SB,,,,,6.30,,,,,,,"<b>LICEUL TEHNOLOGIC ""AVRAM IANCU"" SIBIU</b><br/>Tehnic/Liceal/Zi",<b>(144) Fabricarea produselor din lemn</b><br/>Limba română
SB,,,,,6.15,,,,,,,"<b>LICEUL TEHNOLOGIC ""AVRAM IANCU"" SIBIU</b><br/>Tehnic/Liceal/Zi",<b>(145) Mecanică</b><br/>Limba română
SB,,,,,6.02,,,,,,,"<b>LICEUL TEHNOLOGIC ""AVRAM IANCU"" SIBIU</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(146) Silvicultură</b><br/>Limba română
SB,,,,,5.07,,,,,,,"<b>LICEUL TEHNOLOGIC ""HENRI COANDĂ"" SIBIU</b><br/>Tehnic/Liceal/Zi",<b>(148) Mecanică</b><br/>Limba română
SB,,,,,2.22,,,,,,,"<b>LICEUL TEHNOLOGIC ""ILIE MĂCELARIU"" MIERCUREA SIBIULUI</b><br/>Servicii/Liceal/Zi",<b>(150) Comerţ</b><br/>Limba română
SB,,,,,5.22,,,,,,,"<b>LICEUL TEHNOLOGIC ""INDEPENDENŢA"" SIBIU</b><br/>Tehnic/Liceal/Zi",<b>(151) Electronică automatizări</b><br/>Limba română
SB,,,,,5.42,,,,,,,"<b>LICEUL TEHNOLOGIC ""INDEPENDENŢA"" SIBIU</b><br/>Tehnic/Liceal/Zi",<b>(152) Mecanică</b><br/>Limba română
SB,,,,,5.47,,,,,,,"<b>LICEUL TEHNOLOGIC ""INDEPENDENŢA"" SIBIU</b><br/>Servicii/Liceal/Zi",<b>(153) Turism şi alimentaţie</b><br/>Limba română
SB,,,,,4.30,,,,,,,"<b>LICEUL TEHNOLOGIC ""IOAN LUPAŞ"" SĂLIŞTE</b><br/>Servicii/Liceal/Zi",<b>(155) Economic</b><br/>Limba română
SB,,,,,4.30,,,,,,,"<b>LICEUL TEHNOLOGIC ""JOHANNES LEBEL"" TĂLMACIU</b><br/>Servicii/Liceal/Zi",<b>(156) Turism şi alimentaţie</b><br/>Limba română
SB,,,,,3.07,,,,,,,"<b>LICEUL TEHNOLOGIC ""MEDIENSIS"" MEDIAŞ</b><br/>Servicii/Liceal/Zi",<b>(157) Economic</b><br/>Limba română
SB,,,,,3.25,,,,,,,"<b>LICEUL TEHNOLOGIC ""MEDIENSIS"" MEDIAŞ</b><br/>Tehnic/Liceal/Zi",<b>(158) Electronică automatizări</b><br/>Limba română
SB,,,,,3.40,,,,,,,"<b>LICEUL TEHNOLOGIC ""NICOLAE TECLU"" COPȘA MICĂ</b><br/>Tehnic/Liceal/Zi",<b>(159) Electronică automatizări</b><br/>Limba română
SB,,,,,3.57,,,,,,,<b>LICEUL TEHNOLOGIC ''AUTOMECANICA'' MEDIAȘ</b><br/>Tehnic/Liceal/Zi,<b>(160) Mecanică</b><br/>Limba română
SB,,,,,3.60,,,,,,,<b>LICEUL TEHNOLOGIC ''AUTOMECANICA'' MEDIAȘ</b><br/>Servicii/Liceal/Zi,<b>(161) Turism şi alimentaţie</b><br/>Limba română
SB,,,,,4.10,,,,,,,<b>LICEUL TEHNOLOGIC CISNĂDIE</b><br/>Tehnic/Liceal/Zi,<b>(163) Electronică automatizări</b><br/>Limba română
SB,,,,,5.10,,,,,,,"<b>LICEUL TEHNOLOGIC CONSTRUCȚII ȘI ARHITECTURĂ ""CAROL I"" SIBIU</b><br/>Tehnic/Liceal/Zi","<b>(166) Construcţii, instalaţii şi lucrări publice</b><br/>Limba română"
SB,,,,,5.67,,,,,,,"<b>LICEUL TEHNOLOGIC DE INDUSTRIE ALIMENTARĂ ""TEREZIANUM"" SIBIU</b><br/>Tehnic/Liceal/Zi",<b>(168) Electromecanică</b><br/>Limba română
SB,,,,,5.45,,,,,,,"<b>LICEUL TEHNOLOGIC DE INDUSTRIE ALIMENTARĂ ""TEREZIANUM"" SIBIU</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(169) Industrie alimentară</b><br/>Limba română
SB,,,,,5.45,,,,,,,"<b>LICEUL TEORETIC ""AXENTE SEVER"" MEDIAŞ</b><br/>Umanist/Liceal/Zi",<b>(171) Filologie</b><br/>Limba română
SB,,,,,5.12,,,,,,,"<b>LICEUL TEORETIC ""AXENTE SEVER"" MEDIAŞ</b><br/>Real/Liceal/Zi",<b>(172) Matematică-Informatică</b><br/>Limba română
SB,,,,,5.53,,,,,,,"<b>LICEUL TEORETIC ""AXENTE SEVER"" MEDIAŞ</b><br/>Real/Liceal/Zi",<b>(174) Ştiinţe ale Naturii</b><br/>Limba română
SB,,,,,6.22,,,,,,,"<b>LICEUL TEORETIC ""AXENTE SEVER"" MEDIAŞ</b><br/>Umanist/Liceal/Zi",<b>(175) Ştiinţe Sociale</b><br/>Limba română
SB,,,,,8.20,,,,,,,"<b>LICEUL TEORETIC ""CONSTANTIN NOICA"" SIBIU</b><br/>Umanist/Liceal/Zi",<b>(176) Filologie</b><br/>Limba română
SB,,,,,8.50,,,,,,,"<b>LICEUL TEORETIC ""CONSTANTIN NOICA"" SIBIU</b><br/>Real/Liceal/Zi",<b>(177) Ştiinţe ale Naturii</b><br/>Limba română
SB,,,,,4.50,,,,,,,"<b>LICEUL TEORETIC ""GHEORGHE LAZĂR"" AVRIG</b><br/>Umanist/Liceal/Zi",<b>(178) Filologie</b><br/>Limba română
SB,,,,,6.27,,,,,,,"<b>LICEUL TEORETIC ""GUSTAV GUNDISCH"" CISNĂDIE</b><br/>Servicii/Liceal/Zi",<b>(179) Economic</b><br/>Limba română
SB,,,,,5.77,,,,,,,"<b>LICEUL TEORETIC ""GUSTAV GUNDISCH"" CISNĂDIE</b><br/>Umanist/Liceal/Zi",<b>(180) Filologie</b><br/>Limba română
SB,,,,,7.96,,,,,,,"<b>LICEUL TEORETIC ""ONISIFOR GHIBU"" SIBIU</b><br/>Umanist/Liceal/Zi",<b>(182) Filologie</b><br/>Limba germană
SB,,,,,8.47,,,,,,,"<b>LICEUL TEORETIC ""ONISIFOR GHIBU"" SIBIU</b><br/>Umanist/Liceal/Zi",<b>(183) Filologie</b><br/>Limba română
SB,,,,,8.80,,,,,,,"<b>LICEUL TEORETIC ""ONISIFOR GHIBU"" SIBIU</b><br/>Real/Liceal/Zi",<b>(184) Matematică-Informatică</b><br/>Limba română
SB,,,,,8.43,,,,,,,"<b>LICEUL TEORETIC ""ONISIFOR GHIBU"" SIBIU</b><br/>Real/Liceal/Zi",<b>(186) Ştiinţe ale Naturii</b><br/>Limba germană
SB,,,,,8.75,,,,,,,"<b>LICEUL TEORETIC ""ONISIFOR GHIBU"" SIBIU</b><br/>Real/Liceal/Zi",<b>(187) Ştiinţe ale Naturii</b><br/>Limba română
SB,,,,,5.03,,,,,,,"<b>LICEUL TEORETIC ""ROTH - OBERTH"" MEDIAŞ</b><br/>Umanist/Liceal/Zi",<b>(188) Filologie</b><br/>Limba germană
SB,,,,,6.06,,,,,,,"<b>LICEUL TEORETIC ""ROTH - OBERTH"" MEDIAŞ</b><br/>Real/Liceal/Zi",<b>(189) Matematică-Informatică</b><br/>Limba germană
SV,,,,,4.80,,,,,,,"<b>COLEGIUL ""ALEXANDRU CEL BUN"" GURA HUMORULUI</b><br/>Servicii/Liceal/Zi",<b>(101) Economic</b><br/>Limba română
SV,,,,,3.80,,,,,,,"<b>COLEGIUL ""ALEXANDRU CEL BUN"" GURA HUMORULUI</b><br/>Tehnic/Liceal/Zi",<b>(102) Electronică automatizări</b><br/>Limba română
SV,,,,,7.05,,,,,,,"<b>COLEGIUL ""ALEXANDRU CEL BUN"" GURA HUMORULUI</b><br/>Umanist/Liceal/Zi",<b>(103) Filologie</b><br/>Limba română
SV,,,,,3.35,,,,,,,"<b>COLEGIUL ""ALEXANDRU CEL BUN"" GURA HUMORULUI</b><br/>Tehnic/Liceal/Zi",<b>(104) Industrie textilă şi pielărie</b><br/>Limba română
SV,,,,,7.37,,,,,,,"<b>COLEGIUL ""ALEXANDRU CEL BUN"" GURA HUMORULUI</b><br/>Real/Liceal/Zi",<b>(105) Matematică-Informatică</b><br/>Limba română
SV,,,,,1.92,,,,,,,"<b>COLEGIUL ""ALEXANDRU CEL BUN"" GURA HUMORULUI</b><br/>Tehnic/Liceal/Zi",<b>(106) Mecanică</b><br/>Limba română
SV,,,,,4.02,,,,,,,"<b>COLEGIUL ""ALEXANDRU CEL BUN"" GURA HUMORULUI</b><br/>Servicii/Liceal/Zi",<b>(107) Turism şi alimentaţie</b><br/>Limba română
SV,,,,,5.60,,,,,,,"<b>COLEGIUL ""ALEXANDRU CEL BUN"" GURA HUMORULUI</b><br/>Real/Liceal/Zi",<b>(108) Ştiinţe ale Naturii</b><br/>Limba română
SV,,,,,2.92,,,,,,,"<b>COLEGIUL ""ALEXANDRU CEL BUN"" GURA HUMORULUI</b><br/>Umanist/Liceal/Zi",<b>(109) Ştiinţe Sociale</b><br/>Limba polonă
SV,,,,,6.22,,,,,,,"<b>COLEGIUL ""ALEXANDRU CEL BUN"" GURA HUMORULUI</b><br/>Umanist/Liceal/Zi",<b>(110) Ştiinţe Sociale</b><br/>Limba română
SV,,,,,6.00,,,,,,,"<b>COLEGIUL ""ANDRONIC MOTRESCU"" RĂDĂUȚI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(111) Agricultură</b><br/>Limba română
SV,,,,,6.22,,,,,,,"<b>COLEGIUL ""ANDRONIC MOTRESCU"" RĂDĂUȚI</b><br/>Servicii/Liceal/Zi",<b>(112) Economic</b><br/>Limba română
SV,,,,,6.92,,,,,,,"<b>COLEGIUL ""ANDRONIC MOTRESCU"" RĂDĂUȚI</b><br/>Umanist/Liceal/Zi",<b>(113) Filologie</b><br/>Limba română
SV,,,,,4.77,,,,,,,"<b>COLEGIUL ""ANDRONIC MOTRESCU"" RĂDĂUȚI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(114) Industrie alimentară</b><br/>Limba română
SV,,,,,5.80,,,,,,,"<b>COLEGIUL ""ANDRONIC MOTRESCU"" RĂDĂUȚI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(115) Protecţia mediului</b><br/>Limba română
SV,,,,,5.30,,,,,,,"<b>COLEGIUL ""ANDRONIC MOTRESCU"" RĂDĂUȚI</b><br/>Servicii/Liceal/Zi",<b>(116) Turism şi alimentaţie</b><br/>Limba română
SV,,,,,7.42,,,,,,,"<b>COLEGIUL DE ARTĂ ""CIPRIAN PORUMBESCU"" SUCEAVA</b><br/>Umanist/Liceal/Zi",<b>(120) Filologie</b><br/>Limba română
SV,,,,,7.35,,,,,,,"<b>COLEGIUL ECONOMIC ""DIMITRIE CANTEMIR"" SUCEAVA</b><br/>Servicii/Liceal/Zi",<b>(122) Comerţ</b><br/>Limba română
SV,,,,,6.90,,,,,,,"<b>COLEGIUL ECONOMIC ""DIMITRIE CANTEMIR"" SUCEAVA</b><br/>Servicii/Liceal/Zi",<b>(123) Economic</b><br/>Limba română
SV,,,,,6.75,,,,,,,"<b>COLEGIUL ECONOMIC ""DIMITRIE CANTEMIR"" SUCEAVA</b><br/>Servicii/Liceal/Zi",<b>(124) Turism şi alimentaţie</b><br/>Limba română
SV,,,,,7.77,,,,,,,"<b>COLEGIUL NAȚIONAL DE INFORMATICĂ ""SPIRU HARET"" SUCEAVA</b><br/>Umanist/Liceal/Zi",<b>(125) Filologie</b><br/>Limba română
SV,,,,,7.85,,,,,,,"<b>COLEGIUL NAȚIONAL DE INFORMATICĂ ""SPIRU HARET"" SUCEAVA</b><br/>Real/Liceal/Zi",<b>(126) Matematică-Informatică</b><br/>Limba română
SV,,,,,7.67,,,,,,,"<b>COLEGIUL NAȚIONAL DE INFORMATICĂ ""SPIRU HARET"" SUCEAVA</b><br/>Real/Liceal/Zi",<b>(127) Ştiinţe ale Naturii</b><br/>Limba română
SV,,,,,6.62,,,,,,,"<b>COLEGIUL NAȚIONAL ""DRAGOȘ VODĂ"" CÂMPULUNG MOLDOVENESC</b><br/>Umanist/Liceal/Zi",<b>(128) Filologie</b><br/>Limba română
SV,,,,,4.15,,,,,,,"<b>COLEGIUL NAȚIONAL ""DRAGOȘ VODĂ"" CÂMPULUNG MOLDOVENESC</b><br/>Real/Liceal/Zi",<b>(129) Matematică-Informatică</b><br/>Limba română
SV,,,,,6.47,,,,,,,"<b>COLEGIUL NAȚIONAL ""DRAGOȘ VODĂ"" CÂMPULUNG MOLDOVENESC</b><br/>Real/Liceal/Zi",<b>(130) Ştiinţe ale Naturii</b><br/>Limba română
SV,,,,,6.50,,,,,,,"<b>COLEGIUL NAȚIONAL ""DRAGOȘ VODĂ"" CÂMPULUNG MOLDOVENESC</b><br/>Umanist/Liceal/Zi",<b>(131) Ştiinţe Sociale</b><br/>Limba română
SV,,,,,8.07,,,,,,,"<b>COLEGIUL NAȚIONAL ""EUDOXIU HURMUZACHI"" RĂDĂUȚI</b><br/>Umanist/Liceal/Zi",<b>(132) Filologie</b><br/>Limba română
SV,,,,,8.80,,,,,,,"<b>COLEGIUL NAȚIONAL ""EUDOXIU HURMUZACHI"" RĂDĂUȚI</b><br/>Real/Liceal/Zi",<b>(133) Matematică-Informatică</b><br/>Limba română
SV,,,,,8.55,,,,,,,"<b>COLEGIUL NAȚIONAL ""EUDOXIU HURMUZACHI"" RĂDĂUȚI</b><br/>Real/Liceal/Zi",<b>(134) Ştiinţe ale Naturii</b><br/>Limba română
SV,,,,,8.27,,,,,,,"<b>COLEGIUL NAȚIONAL ""EUDOXIU HURMUZACHI"" RĂDĂUȚI</b><br/>Umanist/Liceal/Zi",<b>(135) Ştiinţe Sociale</b><br/>Limba română
SV,,,,,8.02,,,,,,,"<b>COLEGIUL NAȚIONAL ""MIHAI EMINESCU"" SUCEAVA</b><br/>Umanist/Liceal/Zi",<b>(137) Filologie</b><br/>Limba română
SV,,,,,8.57,,,,,,,"<b>COLEGIUL NAȚIONAL ""MIHAI EMINESCU"" SUCEAVA</b><br/>Real/Liceal/Zi",<b>(138) Matematică-Informatică</b><br/>Limba română
SV,,,,,8.02,,,,,,,"<b>COLEGIUL NAȚIONAL ""MIHAI EMINESCU"" SUCEAVA</b><br/>Umanist/Liceal/Zi",<b>(140) Ştiinţe Sociale</b><br/>Limba română
SV,,,,,6.90,,,,,,,"<b>COLEGIUL NAȚIONAL ""NICU GANE"" FĂLTICENI</b><br/>Umanist/Liceal/Zi",<b>(141) Filologie</b><br/>Limba română
SV,,,,,8.30,,,,,,,"<b>COLEGIUL NAȚIONAL ""NICU GANE"" FĂLTICENI</b><br/>Real/Liceal/Zi",<b>(142) Matematică-Informatică</b><br/>Limba română
SV,,,,,7.92,,,,,,,"<b>COLEGIUL NAȚIONAL ""NICU GANE"" FĂLTICENI</b><br/>Real/Liceal/Zi",<b>(143) Ştiinţe ale Naturii</b><br/>Limba română
SV,,,,,6.95,,,,,,,"<b>COLEGIUL NAȚIONAL ""NICU GANE"" FĂLTICENI</b><br/>Umanist/Liceal/Zi",<b>(144) Ştiinţe Sociale</b><br/>Limba română
SV,,,,,9.05,,,,,,,"<b>COLEGIUL NAȚIONAL ""PETRU RAREȘ"" SUCEAVA</b><br/>Real/Liceal/Zi",<b>(145) Matematică-Informatică</b><br/>Limba română
SV,,,,,9.50,,,,,,,"<b>COLEGIUL NAȚIONAL ""PETRU RAREȘ"" SUCEAVA</b><br/>Real/Liceal/Zi",<b>(146) Matematică-Informatică</b><br/>Limba română
SV,,,,,8.92,,,,,,,"<b>COLEGIUL NAȚIONAL ""PETRU RAREȘ"" SUCEAVA</b><br/>Real/Liceal/Zi",<b>(147) Matematică-Informatică</b><br/>Limba română
